,tic,datadate,fyearq,fqtr,actq,lctq,dvpspq,saleq,cshoq,prccq,epsfiq,oancfy,ivncfy,fincfy,meanest,actual
4816,DUK,30/09/2011,2011,2,5634,4386,0.245,3534,1332,18.83,0.33,1717,-1838,-187,1.36,1.5
4817,DUK,31/12/2011,2011,3,6273,5115,0.25,3964,1332,19.99,0.35,3027,-3070,405,0.64,0.72
4818,DUK,31/03/2012,2011,4,6880,5528,0.25,3368,1336,22,0.22,3672,-4434,1202,1.12,1.14
4819,DUK,30/06/2012,2012,1,5924,4283,0.25,3630,1338,21.01,0.22,872,-1180,-731,0.96,1.02
4820,DUK,30/09/2012,2012,2,6487,6139,0.25,3577,1338.134,23.06,0.33,2002,-2391,-195,1.45,1.47
4821,DUK,31/12/2012,2012,3,10106,8556,0.765,6722,704,64.79,0.85,3979,-3989,-339,0.66,0.7
4822,DUK,31/03/2013,2012,4,10122,10029,0.765,5695,704,63.8,0.62,5244,-6197,267,1.05,1.02
4823,DUK,30/06/2013,2013,1,9549,9965,0.765,5883,706,72.59,0.89,1091,-1465,246,0.97,0.87
4824,DUK,30/09/2013,2013,2,9875,10015,0.765,5006,706,67.5,0.48,2843,-2562,-134,1.53,1.46
4825,DUK,31/12/2013,2013,3,10418,9239,0.78,6192,706,66.78,1.42,4990,-3566,-682,0.94,1
4826,DUK,31/03/2014,2013,4,10516,8644,0.78,5626,706,69.01,0.97,6382,-4978,-1327,1.09,1.17
4827,DUK,30/06/2014,2014,1,10565,7492,0.78,6264,707,71.22,-0.14,1373,-1286,-57,0.97,1.11
4828,DUK,30/09/2014,2014,2,11515,8708,0.78,5708,707,74.19,0.86,2619,-2367,255,1.55,1.4
4829,DUK,31/12/2014,2014,3,11575,8251,0.795,6399,707,74.77,1.8,5167,-3734,-1003,0.88,0.86
4830,DUK,31/03/2015,2014,4,11575,11233,0.795,5559,707,83.54,0.14,6586,-5373,-678,1.1,1.24
4831,DUK,30/06/2015,2015,1,12322,11903,0.795,6065,708,76.78,1.22,1440,-1456,801,1.02,0.95
4832,DUK,30/09/2015,2015,2,9598,9646,0.795,5589,688,70.62,0.78,2879,-294,-3661,1.54,1.47
4833,DUK,31/12/2015,2015,3,10195,10516,0.825,6483,688,71.94,1.35,5396,-3291,-2771,0.92,0.87
4834,DUK,31/03/2016,2015,4,8322,11400,0.825,5322,688,71.39,0.69,6676,-5277,-2578,1.17,1.13
4835,DUK,30/06/2016,2016,1,7943,10891,0.825,5378,689,80.68,1.01,1664,-1758,15,1,1.07
4836,DUK,30/09/2016,2016,2,8097,9906,0.825,5213,689,85.79,0.74,3206,-3608,221,1.55,1.68
4837,DUK,31/12/2016,2016,3,13534,12076,0.855,6576,688.941,80.04,1.7,5592,-5555,5285,0.84,0.81
4838,DUK,31/03/2017,2016,4,8039,11551,0.855,5587,700,77.62,-0.33,6798,-11533,4270,1.05,1.04
4854,FLS,31/12/1999,1999,3,458.165,179.425,0.14,253.973,37.323,16.625,0.13,40.261,-34.767,-11.979,0.07,0.0767
4855,FLS,31/03/2000,1999,4,453.788,195.66,0.14,262.716,37.413,17,-0.31,81.932,-46.278,-29.032,0.08,0.1033
4856,FLS,30/06/2000,2000,1,508.475,190.709,0,285.309,37.422,12.875,0.31,-14.176,-26.566,35.073,0.1,0.1167
4857,FLS,30/09/2000,2000,2,508.537,183.238,0,299.153,37.419,15.0625,0.33,-6.554,-34.137,25.889,0.06,0.06
4858,FLS,31/12/2000,2000,3,859.09,396.96,0,412.105,37.446,16.4375,-0.34,-14.25,-802.695,845.684,0.17,0.1667
4859,FLS,31/03/2001,2000,4,898.052,434.017,0,541.726,37.436,21.375,0.05,17.418,-793.129,789.111,0.03,0.0333
4860,FLS,30/06/2001,2001,1,845.791,388.185,0,444.035,37.458,22.44,-0.22,-62.487,-3.514,45.126,0.12,0.1167
4861,FLS,30/09/2001,2001,2,881.699,413.51,0,464.579,37.759,30.75,0.07,-73.006,-15.056,66.869,0.12,0.1267
4862,FLS,31/12/2001,2001,3,905.5,391.048,0,469.605,37.832,19.75,0.15,-72.635,-19.892,78.126,0.19,0.1933
4863,FLS,31/03/2002,2001,4,898.139,416.771,0,539.288,44.792,26.61,-0.03,-47.929,-28.187,59.541,0.1,0.0933
4864,FLS,30/06/2002,2002,1,876.409,424.417,0,447.05,45.267,32.01,0.28,29.49,-4.984,-26.323,0.16,0.1533
4865,FLS,30/09/2002,2002,2,1200.005,512.553,0,592.729,54.729,29.8,0.27,80.068,-542.811,516.7,0.1,0.1033
4866,FLS,31/12/2002,2002,3,1106.608,489.801,0,586.711,54.729,10,0.17,127.129,-547.972,428.15,0.14,0.1433
4867,FLS,31/03/2003,2002,4,1031.032,492.01,0,624.658,54.82,14.79,0.16,248.867,-557.222,328.078,0.08,0.08
4868,FLS,30/06/2003,2003,1,1024.204,501.779,0,564.269,54.795,11.65,0.14,13.575,-5.536,-20,0.11,0.1067
4869,FLS,30/09/2003,2003,2,1028.191,502.481,0,614.447,54.829,19.67,0.28,97.344,-12.749,-85,0.08,0.08
4870,FLS,31/12/2003,2003,3,973.875,503.973,0,565.591,54.831,20.3,0.26,113.367,-16.91,-122.767,0.11,0.1467
4871,FLS,31/03/2004,2003,4,1091.034,632.658,0,660.064,54.839,20.88,0.29,184.019,-26.581,-165.767,0.07,0.0633
4872,FLS,30/06/2004,2004,1,1055.624,612.365,0,577.059,54.825,20.95,0.13,7.933,-12.721,-8.724,0.1,0.11
4873,FLS,30/09/2004,2004,2,1056.498,623.16,0,618.276,54.96,24.94,0.11,36.09,-26.613,-37.083,0.09,0.0367
4874,FLS,31/03/2005,2004,4,1049.669,708.41,0,703.727,55.468,27.54,0.08,267.501,-14.077,-250.605,0.08,0.0167
4875,FLS,31/03/2006,2005,4,1071.199,694.922,0,738.51,55.974,39.56,0.14,127.445,-39.309,-53.273,0.19,0.08
4876,FLS,30/09/2006,2006,2,1154.953,692.061,0,752.859,56.268,56.9,0.58,7.942,-28.266,-15.856,0.2,0.16
4877,FLS,31/12/2006,2006,3,1210.577,749.151,0,770.757,56.259,50.59,0.51,14.42,-43.572,-15.72,0.25,0.2333
4878,FLS,31/03/2007,2006,4,1302.881,884.036,0,883.59,56.022,50.47,0.58,163.186,-77.679,-114.537,0.19,0.1967
4879,FLS,30/06/2007,2007,1,1400.763,962.4,0,803.4,55.94,57.19,0.59,-73.813,-21.458,65.793,0.29,0.3267
4880,FLS,30/09/2007,2007,2,1558.281,1059.402,0.15,930.677,55.934,71.6,1.11,-61.666,-43.802,84.177,0.31,0.4133
4881,FLS,31/12/2007,2007,3,1691.396,1121.459,0.15,919.248,56.136,76.18,1.1,45.1,-57.309,11.638,0.41,0.4533
4882,FLS,31/03/2008,2007,4,1896.771,1250.18,0.15,1109.369,56.309,96.2,1.67,417.365,-77.089,-49.841,0.31,0.51
4883,FLS,30/06/2008,2008,1,2045.085,1289.107,0.15,993.319,56.713,104.38,1.52,-172.431,-13.074,7.11,0.5,0.71
4884,FLS,30/09/2008,2008,2,2146.404,1341.791,0.25,1157.605,56.52,136.7,2.12,-178.253,-33.226,-30.007,0.59,0.68
4885,FLS,31/12/2008,2008,3,2104.612,1436.782,0.25,1153.592,55.802,88.77,2.04,-4.803,-62.806,-139.334,0.63,0.6767
4886,FLS,31/03/2009,2008,4,2332.425,1607.996,0.25,1168.957,55.215,51.5,2.03,406.025,-117.222,-182.704,0.5,0.5467
4887,FLS,30/06/2009,2009,1,2125.28,1340.864,0.25,1024.726,55.242,56.12,1.64,-180.107,-44.251,-24.233,0.59,0.64
4888,FLS,30/09/2009,2009,2,2221.05,1342.964,0.27,1090.399,55.123,69.81,1.92,-77.047,-92.63,-46.262,0.67,0.69
4889,FLS,31/12/2009,2009,3,2267.793,1316.342,0.27,1051.064,55.051,98.54,2.07,4.541,-117.817,-72.315,0.62,0.6533
4890,FLS,31/03/2010,2009,4,2499.322,1458.083,0.27,1199.073,54.956,94.53,1.96,431.277,-138.642,-107.078,0.43,0.4733
4891,FLS,30/06/2010,2010,1,2358.39,1262.985,0.27,958.906,55.347,110.27,1.42,-148.959,-6.97,-13.179,0.56,0.54
4892,FLS,30/09/2010,2010,2,2293.907,1157.495,0.29,961.096,55.272,84.8,1.62,-52.696,-17.269,-39.198,0.6,0.6133
4893,FLS,31/12/2010,2010,3,2334.225,1268.249,0.29,971.681,55.163,109.42,1.84,-16.619,-234.751,-68.374,0.66,0.6667
4894,FLS,31/03/2011,2010,4,2523.744,1456.375,0.29,1140.353,55.059,119.22,2,355.775,-286.717,-142.913,0.53,0.5733
4895,FLS,30/06/2011,2011,1,2493.22,1323.895,0.29,997.207,55.248,128.8,1.72,-228.187,-20.728,-27.531,0.59,0.6033
4896,FLS,30/09/2011,2011,2,2589.622,1334.289,0.32,1125.752,55.152,109.89,1.76,-237.795,-45.653,-62.909,0.62,0.64
4897,FLS,31/12/2011,2011,3,2577.466,1298.066,0.32,1121.813,55.004,74,1.92,-150.085,-68.524,-110.036,0.76,0.75
4898,FLS,31/03/2012,2011,4,2628.354,1470.321,0.32,1265.429,53.906,99.32,2.25,218.213,-194.203,-238.956,0.54,0.5633
4899,FLS,30/06/2012,2012,1,2606.223,1379.82,0.32,1074.98,54.157,115.51,1.69,-107.891,-26.514,-34.566,0.64,0.6433
4900,FLS,30/09/2012,2012,2,2617.647,1752.59,0.36,1182.225,50.851,114.75,1.98,60.375,-54.599,-167.168,0.69,0.69
4901,FLS,31/12/2012,2012,3,2721.07,1410.439,0.36,1165.923,50.03,127.74,2.07,122.564,-80.528,-164.913,0.95,0.9433
4902,FLS,31/03/2013,2012,4,2740.216,1590.625,0.36,1328.211,48.135,146.8,2.83,517.13,-126.427,-428.922,0.65,0.67
4903,FLS,30/06/2013,2013,1,2633.838,1563.126,0.36,1096.596,47.394,167.71,2.01,-108.07,2.051,-25.382,0.79,0.84
4904,FLS,30/09/2013,2013,2,2611.866,1620.09,0.14,1239.526,139.493,54.01,0.84,-32.826,-24.726,-135.983,0.84,0.9
4905,FLS,31/12/2013,2013,3,2626.651,1594.249,0.14,1229.057,138.436,62.39,0.9,108.888,-57.636,-237.009,1.05,1.01
4906,FLS,31/03/2014,2013,4,2847.382,1558.099,0.14,1389.44,137.163,78.83,1.01,487.759,-167.998,-255.824,0.75,0.75
4907,FLS,30/06/2014,2014,1,2607.267,1314.01,0.14,1068.136,136.317,78.34,0.78,-84.665,15.443,-129.215,0.93,0.9
4908,FLS,30/09/2014,2014,2,2728.99,1350.716,0.16,1224.378,135.757,74.35,0.9,-11.267,-6.072,-200.015,1,0.93
4909,FLS,31/12/2014,2014,3,2673.21,1314.605,0.16,1204.012,135.28,70.52,0.93,126.201,-35.184,-277.609,1.13,1.16
4910,FLS,31/03/2015,2014,4,2794.163,1471.875,0.16,1381.359,134.349,59.83,1.16,570.962,-84.083,-367.658,0.69,0.58
4911,FLS,30/06/2015,2015,1,2760.338,1340.766,0.16,1014.62,133.657,56.49,0.2,-93.201,-423.863,418.875,0.8,0.8
4912,FLS,30/09/2015,2015,2,2778.94,1365.418,0.18,1162.247,132.593,52.66,0.56,18.064,-453.467,316.941,0.79,0.81
4913,FLS,31/12/2015,2015,3,2649.729,1314.279,0.18,1096.475,130.297,41.14,0.7,131.041,-488.083,171.189,0.92,0.89
4914,FLS,31/03/2016,2015,4,2631.792,1359.962,0.18,1287.688,129.09,42.08,0.54,417.092,-525.295,61.322,0.42,0.46
4915,FLS,30/06/2016,2016,1,2429.189,1279.802,0.18,946.221,129.632,44.41,0.25,-7.996,-20.111,-35.61,0.61,0.57
4916,FLS,30/09/2016,2016,2,2423.362,1238.602,0.19,1027.393,129.728,45.17,0.42,3.28,-40.549,-68.427,0.62,0.52
4917,FLS,31/12/2016,2016,3,2382.88,1201.739,0.19,945.939,129.816,48.24,-0.12,58.193,-68.907,-101.514,0.65,0.72
4918,FLS,31/03/2017,2016,4,2297.689,1178.438,0.19,1070.934,129.813,48.05,0.46,240.476,-91.469,-143.721,0.19,0.25
4934,PKI,31/12/1999,1999,3,731.712,848.32,0.14,388.413,46.065,39.75,2.27,291.706,-295.368,-2.178,0.29,0.305
4935,PKI,31/03/2000,1999,4,815.094,852.498,0.14,427.241,46.366,41.6875,0.69,279.088,-307.142,61.983,0.19,0.21
4936,PKI,30/06/2000,2000,1,816.514,784.121,0.14,402.286,49.034,66.5,0.32,12.334,5.909,-29.812,0.25,0.255
4937,PKI,30/09/2000,2000,2,820.599,806.307,0.14,218.635,49.072,66.125,0.7,40.674,-1.155,-52.087,0.23,0.14
4938,PKI,31/12/2000,2000,3,886.949,802.461,0.14,340.14,48.008,104.375,0.04,83.271,-429.225,359.89,0.39,0.41
4939,PKI,31/03/2001,2000,4,893.061,717.599,0.14,374.471,49.774,105,0.72,145.548,-401.43,259.789,0.32,0.315
4940,PKI,30/06/2001,2001,1,953.767,726.278,0.14,320.972,49.879,52.45,0.46,9.753,-35.038,40.561,0.35,0.38
4941,PKI,30/09/2001,2001,2,959.832,679.844,0.07,450.064,100.332,27.53,0.28,37.021,-64.133,44.025,0.35,0.38
4942,PKI,31/12/2001,2001,3,1018.519,627.268,0.07,348.322,101.036,26.24,0.3,65.116,-95.848,34.843,0.3,0.3
4943,PKI,31/03/2002,2001,4,997.439,708.21,0.07,405.981,124.188,35.02,-0.44,123.299,66.519,-171.596,0,0.01
4944,PKI,30/06/2002,2002,1,1010.907,715.924,0.07,346.293,124.391,18.5,-1.18,-31.088,-18.808,82.398,0.07,0.07
4945,PKI,30/09/2002,2002,2,863.744,600.972,0.07,383.096,124.982,11.05,-0.07,-19.483,53.572,-41.985,0.07,0.11
4946,PKI,31/12/2002,2002,3,792.405,672.829,0.07,366.011,125.303,5.45,0.06,51.459,52.919,-156.931,0.13,0.18
4947,PKI,31/03/2003,2002,4,991.343,697.674,0.07,409.581,125.854,8.25,-0.02,101.504,-156.037,30.673,0.09,0.07
4948,PKI,30/06/2003,2003,1,928.315,627.493,0.07,357.74,126.089,8.89,0.02,24.069,30.599,-57.487,0.11,0.12
4949,PKI,30/09/2003,2003,2,936.086,621.276,0.07,376.252,126.199,13.81,0.07,60.911,27.443,-82.303,0.14,0.15
4950,PKI,31/12/2003,2003,3,772.091,447.557,0.07,366.185,126.797,15.31,0.11,89.572,180.666,-267.539,0.22,0.24
4951,PKI,31/03/2004,2003,4,766.298,452.015,0.07,431.873,126.909,17.07,0.22,168.875,175.827,-298.351,0.13,0.14
4952,PKI,30/06/2004,2004,1,744.52,445.459,0.07,392.266,127.682,20.69,0.1,26.556,-1.241,-50.71,0.2,0.2
4953,PKI,30/09/2004,2004,2,759.986,441.834,0.07,294.529,127.836,20.04,0.16,83.193,-3.243,-72.941,0.22,0.23
4954,PKI,31/12/2004,2004,3,777.142,441.921,0.07,330.705,128.094,17.22,0.19,129.744,-5.712,-96.002,0.31,0.33
4955,PKI,31/03/2005,2004,4,747.63,445.967,0.07,411.589,129.059,22.49,0.29,200.757,-11.683,-195.938,0.18,0.19
4956,PKI,30/06/2005,2005,1,743.231,433.732,0.07,358.174,129.566,20.63,0.15,13.495,-17.096,-6.812,0.24,0.24
4957,PKI,30/09/2005,2005,2,696.043,470.438,0.07,368.017,129.924,18.9,0.22,100.31,-11.873,-119.209,0.27,0.28
4958,PKI,31/12/2005,2005,3,709.301,444.04,0.07,359.982,130.319,20.37,0.24,123.518,-24.285,-123.095,0.35,0.36
4959,PKI,31/03/2006,2005,4,998.889,494.539,0.07,387.658,130.109,23.56,1.45,208.093,323.289,-217.851,0.22,0.21
4960,PKI,30/06/2006,2006,1,803.816,402.333,0.07,355.454,126.522,23.47,0.18,-34.739,3.267,-147.474,0.25,0.25
4961,PKI,30/09/2006,2006,2,808.423,418.034,0.07,377.001,126.801,20.9,0.19,15.548,-30.819,-171.5,0.26,0.28
4962,PKI,31/12/2006,2006,3,716.222,432.271,0.07,386.917,122.919,18.93,0.24,42.353,-94.027,-253.707,0.38,0.38
4963,PKI,31/03/2007,2006,4,744.766,476.533,0.07,426.986,123.255,22.23,0.34,127.44,-139.496,-313.506,0.23,0.23
4964,PKI,30/06/2007,2007,1,674.642,421.272,0.07,402.9,121.302,24.22,0.12,17.252,-51.861,-36.348,0.28,0.29
4965,PKI,30/09/2007,2007,2,712.193,449.756,0.07,437.29,118.299,26.06,0.28,86.987,-58.042,-71.068,0.32,0.32
4966,PKI,31/12/2007,2007,3,755.009,445.292,0.07,435.668,118.459,29.21,0.26,110.359,-68.927,-77.476,0.43,0.44
4967,PKI,31/03/2008,2007,4,842.948,547.598,0.07,511.473,117.585,26.02,0.44,205.127,-349.339,148.887,0.25,0.28
4968,PKI,30/06/2008,2008,1,876.148,557.724,0.07,458.72,117.847,24.25,0.17,15.605,-82.811,41.405,0.34,0.35
4969,PKI,30/09/2008,2008,2,882.691,570.585,0.07,504.965,118.735,27.85,0.2,94.862,-104.817,-7.461,0.36,0.37
4970,PKI,31/12/2008,2008,3,865.071,520.969,0.07,478.747,118.084,24.97,0.43,127.269,-119.406,-24.332,0.42,0.46
4971,PKI,31/03/2009,2008,4,830.747,516.242,0.07,495.033,117.112,13.91,0.26,217.844,-135.678,-101.085,0.2,0.26
4972,PKI,30/06/2009,2009,1,780.525,468.845,0.07,435.157,116.451,12.77,0.09,14.945,-32.531,10.865,0.27,0.28
4973,PKI,30/09/2009,2009,2,819.954,496.808,0.07,310.097,116.703,17.4,0.18,51.22,-61.032,-17.54,0.26,0.3
4974,PKI,31/12/2009,2009,3,851.264,512.928,0.07,377.036,116.72,19.24,0.12,85.622,-143.132,24.948,0.41,0.43
4975,PKI,31/03/2010,2009,4,883.79,496.07,0.07,428.476,117.023,20.59,0.34,148.722,-153.867,2.412,0.28,0.31
4976,PKI,30/06/2010,2010,1,891.07,498.363,0.07,393.62,117.79,23.9,0.21,49.392,-12.911,-29.724,0.33,0.38
4977,PKI,30/09/2010,2010,2,923.868,513.913,0.07,421.613,117.91,20.67,0.49,120.059,-123.772,51.976,0.29,0.31
4978,PKI,31/12/2010,2010,3,977.585,513.845,0.07,419.143,118.034,23.14,0.11,135.331,-157.489,89.52,0.41,0.44
4979,PKI,31/03/2011,2010,4,1085.039,515.202,0.07,469.97,115.715,25.82,2.46,164.253,295.149,-218.367,0.31,0.34
4980,PKI,30/06/2011,2011,1,1087.7,511.214,0.07,447.369,112.706,26.27,0.22,42.651,-64.283,-3.811,0.4,0.42
4981,PKI,30/09/2011,2011,2,1076.171,559.352,0.07,485.252,113.077,26.91,0.26,94.551,-297.649,148.801,0.39,0.41
4982,PKI,31/12/2011,2011,3,929.825,875.957,0.07,462.854,113.085,19.21,0.32,142.349,-302.417,-22.292,0.51,0.62
4983,PKI,31/03/2012,2011,4,862.218,600.066,0.07,553.857,113.157,20,-0.75,224.874,-909.861,397.204,0.41,0.43
4984,PKI,30/06/2012,2012,1,908.064,602.786,0.07,510.89,113.831,27.66,0.2,15.539,-5.228,-10.195,0.49,0.53
4985,PKI,30/09/2012,2012,2,897.8,587.685,0.07,521.79,114.06,25.8,0.29,91.929,-10.261,-48.828,0.44,0.45
4986,PKI,31/12/2012,2012,3,940.994,582.277,0.07,509.604,114.595,29.47,0.26,112.646,-28.454,-56.274,0.65,0.65
4987,PKI,31/03/2013,2012,4,971.754,581.1,0.07,572.921,115.036,31.74,-0.14,152.17,-80.309,-44.163,0.48,0.36
4988,PKI,30/06/2013,2013,1,896.692,573.354,0.07,502.943,111.865,33.64,0.28,10.931,-10.306,-42.594,0.48,0.51
4989,PKI,30/09/2013,2013,2,906.505,563.281,0.07,540.673,111.999,32.5,0.25,38.793,-22.187,-70.969,0.48,0.49
4990,PKI,31/12/2013,2013,3,948.424,589.391,0.07,522.1,112.382,37.75,0.36,86.888,14.866,-138.734,0.7,0.73
4991,PKI,31/03/2014,2013,4,1044.838,602.796,0.07,591.87,112.626,41.23,0.59,158.591,-1.211,-154.16,0.44,0.46
4992,PKI,30/06/2014,2014,1,1097.582,605.462,0.07,530.61,113.104,45.06,0.3,67.711,-6.02,-11.548,0.59,0.59
4993,PKI,30/09/2014,2014,2,1080.649,578.599,0.07,556.17,112.875,46.84,0.44,122.106,-14.585,-76.683,0.57,0.57
4994,PKI,31/12/2014,2014,3,1074.347,567.433,0.07,542.049,112.962,43.6,0.37,185.033,-23.816,-123.695,0.78,0.85
4995,PKI,31/03/2015,2014,4,1068.551,597.31,0.07,608.39,112.481,43.73,0.27,281.597,-295.897,30.931,0.46,0.5
4996,PKI,30/06/2015,2015,1,1022.535,550.581,0.07,484.143,113.19,51.14,0.36,37.663,-9.039,-24.69,0.59,0.6
4997,PKI,30/09/2015,2015,2,1070.328,574.344,0.07,525.268,113.355,52.64,0.43,101.134,-28.775,-48.413,0.6,0.6
4998,PKI,31/12/2015,2015,3,1073.837,554.276,0.07,525.509,111.905,45.96,0.48,161.859,-35.733,-92.43,0.87,0.86
4999,PKI,31/03/2016,2015,4,1033.161,561.485,0.07,569.903,112.034,53.57,0.61,287.098,-100.856,-107.139,0.51,0.56
5000,PKI,30/06/2016,2016,1,1049.82,554.547,0.07,498.016,109.015,49.46,0.43,32.04,-17.292,-47.695,0.66,0.67
5001,PKI,30/09/2016,2016,2,1078.947,561.181,0.07,536.242,109.394,52.42,0.58,128.278,-7.76,-112.439,0.66,0.68
5002,PKI,31/12/2016,2016,3,1153.566,547.991,0.07,514.489,109.511,56.11,0.53,201.892,-78.191,-52.642,0.86,0.83
5003,PKI,31/03/2017,2016,4,1189.931,603.355,0.07,566.77,109.617,52.15,0.59,350.615,-100.843,-115.011,0.54,0.55
5019,ECL,31/12/1999,1999,3,584.523,479.693,0.105,554.511,129.607,34.125,0.41,198.961,-130.591,-70.057,0.16,0.16
5020,ECL,31/03/2000,1999,4,577.321,470.674,0.105,515.781,129.416,39.125,0.32,293.494,-174.476,-99.113,0.15,0.155
5021,ECL,30/06/2000,2000,1,576.021,495.799,0.12,526.26,129.703,36.6875,0.32,47.229,-72.739,0.014,0.18,0.18
5022,ECL,30/09/2000,2000,2,586.242,561.932,0.12,570.711,128.19,39.0625,0.36,136.136,-117.49,-36.694,0.23,0.23
5023,ECL,31/12/2000,2000,3,644.608,634.737,0.12,600.666,127.079,36.0625,0.46,236.043,-183.515,-56.598,0.18,0.18
5024,ECL,31/03/2001,2000,4,600.568,532.034,0.12,566.676,127.161,43.1875,0.42,315.486,-202.717,-115.235,0.17,0.17
5025,ECL,30/06/2001,2001,1,634.17,531.856,0.13,571.399,127.58,42.42,0.34,54.047,-43.101,-16.289,0.19,0.185
5026,ECL,30/09/2001,2001,2,654.795,526.718,0.13,586.982,127.777,40.97,0.37,128.439,-87.545,-31.575,0.23,0.22
5027,ECL,31/12/2001,2001,3,706.009,549.847,0.13,607.631,127.831,36.33,0.44,235.649,-129.443,-60.478,0.15,0.15
5028,ECL,31/03/2002,2001,4,929.583,827.952,0.13,554.698,127.9,40.25,0.3,364.481,-624.714,257.513,0.18,0.185
5029,ECL,30/06/2002,2002,1,947.249,830.825,0.135,786.109,128.958,45.72,0.26,86.828,-65.382,-35.182,0.21,0.23
5030,ECL,30/09/2002,2002,2,996.071,840.132,0.135,839.23,129.256,46.23,0.4,220.217,-116.137,-95.528,0.27,0.28
5031,ECL,31/12/2002,2002,3,1072.627,842.348,0.135,894.866,129.445,41.73,0.55,367.96,-163.357,-152.204,0.22,0.225
5032,ECL,31/03/2003,2002,4,1015.937,866.35,0.135,883.38,129.94,49.5,0.39,423.326,-273.284,-143.744,0.21,0.21
5033,ECL,30/06/2003,2003,1,1099.636,870.204,0.145,875.852,130.659,49.33,0.42,64.561,-62.631,4.496,0.25,0.25
5034,ECL,30/09/2003,2003,2,1139.961,870.284,0.0725,946.735,260.486,25.6,0.25,220.469,-116.039,-125.565,0.31,0.32
5035,ECL,31/12/2003,2003,3,1155.888,869.401,0.0725,982.766,258.05,25.25,0.33,398.882,-152.879,-229.489,0.25,0.26
5036,ECL,31/03/2004,2003,4,1150.34,851.942,0.0725,956.466,257.417,27.37,0.26,529.199,-217.08,-277.979,0.24,0.26
5037,ECL,30/06/2004,2004,1,1185.278,975.093,0.08,979.371,256.922,28.53,0.24,90.543,-183.676,53.372,0.29,0.3
5038,ECL,30/09/2004,2004,2,1180.606,909.43,0.08,1042.711,257.441,31.7,0.28,233.13,-250.725,-26.739,0.35,0.36
5039,ECL,31/12/2004,2004,3,1266.545,967.988,0.08,1090.316,257.512,31.44,0.34,416.777,-307.121,-123.175,0.28,0.27
5040,ECL,31/03/2005,2004,4,1279.066,939.547,0.08,1072.535,257.542,35.13,0.22,582.464,-393.591,-205.425,0.28,0.29
5041,ECL,30/06/2005,2005,1,1347.008,1114.902,0.0875,1069.88,255.385,33.05,0.27,65.593,-80.808,27.394,0.33,0.33
5042,ECL,30/09/2005,2005,2,1355.587,1068.385,0.0875,1158.664,255.749,32.36,0.31,233.322,-157.3,-36.044,0.4,0.4
5043,ECL,31/12/2005,2005,3,1447.565,1066.052,0.0875,1164.773,256.024,31.93,0.38,430.87,-218.203,-117.31,0.32,0.32
5044,ECL,31/03/2006,2005,4,1421.666,1119.357,0.0875,1141.515,254.143,36.27,0.27,590.136,-409.112,-146.028,0.3,0.3
5045,ECL,30/06/2006,2006,1,1309.415,1027.213,0.1,1120.075,253.572,38.2,0.3,-0.76,68.403,-109.491,0.36,0.36
5046,ECL,30/09/2006,2006,2,1418.369,1141.159,0.1,1225.884,251.544,40.58,0.36,176.135,-14.03,-161.824,0.43,0.43
5047,ECL,31/12/2006,2006,3,1406.291,1145.971,0.1,1278.855,251.153,42.82,0.43,404.177,-152.983,-302.567,0.34,0.34
5048,ECL,31/03/2007,2006,4,1853.557,1502.73,0.1,1271,251.337,45.2,0.34,627.564,-233.984,-16.361,0.35,0.35
5049,ECL,30/06/2007,2007,1,1457.2,1149.8,0.115,1254.2,248,43,0.35,86,-77.1,-438.8,0.41,0.42
5050,ECL,30/09/2007,2007,2,1539.6,1287.5,0.115,1362.4,245.3,42.7,0.44,307.3,-167,-552.9,0.49,0.49
5051,ECL,31/12/2007,2007,3,1605,1322,0.115,1413.2,245.6,47.2,0.46,543.7,-303.3,-618.4,0.4,0.4
5052,ECL,31/03/2008,2007,4,1717.3,1518.3,0.115,1439.8,246.825,51.21,0.45,797.6,-663.7,-482.4,0.39,0.39
5053,ECL,30/06/2008,2008,1,1891,1604.2,0.13,1457.9,247.1,43.43,0.41,137,-309.6,252.5,0.47,0.47
5054,ECL,30/09/2008,2008,2,1992.5,1561.7,0.13,1570,247.3,42.99,0.55,310.7,-387,154.4,0.55,0.55
5055,ECL,31/12/2008,2008,3,1894.2,1338,0.13,1626.3,247.8,48.52,0.5,496.2,-486.6,-49.1,0.45,0.45
5056,ECL,31/03/2009,2008,4,1691.1,1441.9,0.13,1483.3,236.18,35.15,0.33,753.2,-580.7,-235.6,0.33,0.33
5057,ECL,30/06/2009,2009,1,1683.1,1421.4,0.14,1348.2,236.3,34.73,0.24,27.4,-63,48.7,0.48,0.5
5058,ECL,30/09/2009,2009,2,1749.9,1339.9,0.14,1441.5,236.7,38.99,0.41,299.4,-128.9,-156.5,0.6,0.61
5059,ECL,31/12/2009,2009,3,1816,1292.9,0.14,1546.4,237.5,46.23,0.6,531.5,-201.9,-292.8,0.56,0.55
5060,ECL,31/03/2010,2009,4,1814.2,1250.2,0.14,1564.5,236.595,44.58,0.48,695,-299.3,-397.8,0.39,0.41
5061,ECL,30/06/2010,2010,1,1718.3,1370,0.155,1432.1,233.9,43.95,0.4,135.4,-57.5,-53.9,0.56,0.56
5062,ECL,30/09/2010,2010,2,1735.3,1339.9,0.155,1520.2,233.5,44.91,0.54,365,-134.9,-163.8,0.65,0.66
